Average:	 WordAccuracy: 0.368755241811397 	 CharacterAccuracy: 0.7782119029842741 
argus_ed_pg_a0069.txt 	 WordAccuracy: 0.3465346534653465 	 CharacterAccuracy: 0.802677532013969 
argus_ed_pg_a0055.txt 	 WordAccuracy: 0.4421052631578947 	 CharacterAccuracy: 0.835427887492519 
argus_ed_pg_a0082.txt 	 WordAccuracy: 0.12738853503184713 	 CharacterAccuracy: 0.53548387096774 
argus_ed_pg_a0096.txt 	 WordAccuracy: 0.3230088495575221 	 CharacterAccuracy: 0.763218390804597 
argus_ed_pg_a0080.txt 	 WordAccuracy: 0.3157894736842105 	 CharacterAccuracy: 0.805680119581464 
argus_ed_pg_a0094.txt 	 WordAccuracy: 0.5521472392638037 	 CharacterAccuracy: 0.870680044593088 
argus_ed_pg_a0043.txt 	 WordAccuracy: 0.4337748344370861 	 CharacterAccuracy: 0.842289719626168 
argus_ed_pg_a0123.txt 	 WordAccuracy: 0.4867549668874172 	 CharacterAccuracy: 0.862306368330464 
argus_ed_pg_a0122.txt 	 WordAccuracy: 0.3973509933774834 	 CharacterAccuracy: 0.763975155279503 
argus_ed_pg_a0136.txt 	 WordAccuracy: 0.29878048780487804 	 CharacterAccuracy: 0.700534759358288 
argus_ed_pg_a0056.txt 	 WordAccuracy: 0.5197368421052632 	 CharacterAccuracy: 0.855803048065650 
argus_ed_pg_a0042.txt 	 WordAccuracy: 0.17989417989417988 	 CharacterAccuracy: 0.71981132075471 
argus_ed_pg_a0095.txt 	 WordAccuracy: 0.3498452012383901 	 CharacterAccuracy: 0.823008849557522 
