UNLV-ISRI OCR Accuracy Report Version 5.1
-----------------------------------------
  263263   Characters
  253638   Errors
    3.66%  Accuracy

     563   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.21%  Characters Marked
    6.46%  Accuracy After Correction

     Ins    Subst      Del   Errors
      19       19   {försökt. Den som}-{R R R~~~~~~~~~~~~.~}
      19       19   {med all uptänkelig}-{anſr ſag med ~~F}
      19       19   {nu för tiden böra}-{2 Le~6-.~-~~.S-~-~~}
      19        0   { }-{n}
      19        0   {D}-{H}
      19        0   {Föreställningar,<\n>}-{- - , , . , . - - -}
      19        0   {G}-{E}
      19        0   {Menniskio-swäljare}-{, , . , . , - , , }
      19        0   {M}-{}
      19        0   {Tienare<\n>Monoculus....}-{, - : . -}
      19        0   {Tull-}-{förnöta min tid S}
      19        0   {a}-{i långden Rin ſwe}
      19        0   {c}-{m är ſå ſkiön }
      19        0   {ett steg utan han b}-{härkommadeſtåt}
      19        0   {e}-{ åldrigſåſåila}
      19        0   {e}-{i}
      19        0   {f}-{w}
      19        0   {glömd<\n>Nögd lefwer}-{wara partiſk}
      19        0   {g}-{det ar ſållſamt }
      19        0   {intet<\n>}-{, , . . , - , - , -}
      19        0   {j}-{mig gngenäm når h}
      19        0   {l}-{g}
      19        0   {mino Kötte, swarad}-{Skapelſen ſom ick}
      19        0   {m}-{f}
      19        0   {m}-{l}
      19        0   {m}-{r}
      19        0   {omkullkasta, (stora}-{En oförſökt dels}
      19        0   {o}-{ſkrapa Benmmingar }
      19        0   {på en präcktig S}-{atjagſkullegöraſ}
      19        0   {r}-{l jag kom til at ſ}
      19        0   {s öfwer Hufwud, at}-{ſkoch bunden Tiger}
      19        0   {sammandragit, sking}-{triag och lårer wa}
      19        0   {sitt Folck med glad}-{Kärlekä-EBiſor j}
      19        0   {s}-{e}
      19        0   {tilbediare, �<84>lskar}-{Sögacktningl Ren d}
      19        0   {t}-{f}
      19        0   {w}-{än Hk tackſamhet }
      19        0   {wärdt,<\n>Kan höijas}-{Bett och omiſtelig}
      19        0   {}-{Der ſannſkylliga }
      19        0   {}-{Det ſkal fuller ſ}
      19        0   {}-{Häſtar .twiflar h}
      19        0   {}-{dAaji ochhela Rärc}
      19        0   {}-{frſedtſig mycket }
      19        0   {}-{ii lnllw ellerför }
      19        0   {}-{l äga 10000 Lallle}
      19        0   {}-{llS ochähoelle Ehu}
      19        0   {}-{mjulie a innan en t}
      19        0   {}-{mt ut i Swerige ſa}
      19        0   {}-{rkom ſk hafnwa wi }
      19        0   {}-{än mecl2.i ſaſt }
      19        0   {}-{ſant war at Bergtr}
      19        0   {�n Dubbel-�<96>hl.<\n>Ha}-{�rfilar honom på e}
      19        0   {�gsta fullkomlighe}-{�nnerigenſinagam a}
      19        0   {ö}-{an pFolkochpenninga}
      18       18   {:<\n>(}-{ a~a2 o L2äL e0Bo}
      18       18   {F}-{Smed en Smmed ~ - }
      18       18   {}-{a~nrd -b ennndmiä}
      18        0   { Ehrenmenvet. Lyck}-{as wäl ock fäll}
